basYm,crno,fncoCd,fncoNm,ClsfAmt,RatDcd,RatDcdNm
201009,1101810039426,0011525,알지에이 리인슈어런스 컴파니 한국지점,61.47,D,경과손해율_합계
201009,1101810039426,0011525,알지에이 리인슈어런스 컴파니 한국지점,0.0,E,순사업비율_자동차
201009,1101810039426,0011525,알지에이 리인슈어런스 컴파니 한국지점,51.93,F,순사업비율_일반
201009,1101810039426,0011525,알지에이 리인슈어런스 컴파니 한국지점,48.69,G,순사업비율_장기
201009,1101810039426,0011525,알지에이 리인슈어런스 컴파니 한국지점,47.67,H,순사업비율_합계
201009,1101810039426,0011525,알지에이 리인슈어런스 컴파니 한국지점,0.0,I,합산비율_자동차
201009,1101810039426,0011525,알지에이 리인슈어런스 컴파니 한국지점,121.89,J,합산비율_일반
201009,1101810039426,0011525,알지에이 리인슈어런스 컴파니 한국지점,109.17,K,합산비율_장기
201009,1101810039426,0011525,알지에이 리인슈어런스 컴파니 한국지점,109.13,L,합산비율_합계
201009,,0011909,젠워스 모기지 인슈어런스 코포레이션 한국지점,0.0,A,경과손해율_자동차
201009,,0011909,젠워스 모기지 인슈어런스 코포레이션 한국지점,305.57,B,경과손해율_일반
201009,,0011909,젠워스 모기지 인슈어런스 코포레이션 한국지점,0.0,C,경과손해율_장기
201009,,0011909,젠워스 모기지 인슈어런스 코포레이션 한국지점,305.57,D,경과손해율_합계
201009,,0011909,젠워스 모기지 인슈어런스 코포레이션 한국지점,0.0,E,순사업비율_자동차
201009,,0011909,젠워스 모기지 인슈어런스 코포레이션 한국지점,871.89,F,순사업비율_일반
201009,,0011909,젠워스 모기지 인슈어런스 코포레이션 한국지점,0.0,G,순사업비율_장기
201009,,0011909,젠워스 모기지 인슈어런스 코포레이션 한국지점,871.89,H,순사업비율_합계
201009,,0011909,젠워스 모기지 인슈어런스 코포레이션 한국지점,0.0,I,합산비율_자동차
201009,,0011909,젠워스 모기지 인슈어런스 코포레이션 한국지점,1177.46,J,합산비율_일반
201009,,0011909,젠워스 모기지 인슈어런스 코포레이션 한국지점,0.0,K,합산비율_장기
201009,,0011909,젠워스 모기지 인슈어런스 코포레이션 한국지점,1177.46,L,합산비율_합계
201009,1101810045811,0011937,AIG유나이티드개런티인슈어런스아시아리미티드,0.0,A,경과손해율_자동차
201009,1101810045811,0011937,AIG유나이티드개런티인슈어런스아시아리미티드,71.07,B,경과손해율_일반
201009,1101810045811,0011937,AIG유나이티드개런티인슈어런스아시아리미티드,0.0,C,경과손해율_장기
201009,1101810045811,0011937,AIG유나이티드개런티인슈어런스아시아리미티드,71.07,D,경과손해율_합계
201009,1101810045811,0011937,AIG유나이티드개런티인슈어런스아시아리미티드,0.0,E,순사업비율_자동차
201009,1101810045811,0011937,AIG유나이티드개런티인슈어런스아시아리미티드,116.91,F,순사업비율_일반
201009,1101810045811,0011937,AIG유나이티드개런티인슈어런스아시아리미티드,0.0,G,순사업비율_장기
201009,1101810045811,0011937,AIG유나이티드개런티인슈어런스아시아리미티드,116.91,H,순사업비율_합계
201009,1101810045811,0011937,AIG유나이티드개런티인슈어런스아시아리미티드,0.0,I,합산비율_자동차
201009,1101810045811,0011937,AIG유나이티드개런티인슈어런스아시아리미티드,187.98,J,합산비율_일반
201009,1101810045811,0011937,AIG유나이티드개런티인슈어런스아시아리미티드,0.0,K,합산비율_장기
201009,1101810045811,0011937,AIG유나이티드개런티인슈어런스아시아리미티드,187.98,L,합산비율_합계
201009,1101113694183,0012243,다스법률비용보험주식회사,0.0,A,경과손해율_자동차
201009,1101113694183,0012243,다스법률비용보험주식회사,3.85,B,경과손해율_일반
201909,1101110016728,0010630,흥국화재해상보험주식회사,98.23,A,경과손해율_자동차
201909,1101110016728,0010630,흥국화재해상보험주식회사,71.87,B,경과손해율_일반
201909,1101110016728,0010630,흥국화재해상보험주식회사,89.44,C,경과손해율_장기
201909,1101110016728,0010630,흥국화재해상보험주식회사,89.26,D,경과손해율_합계
201909,1101110016728,0010630,흥국화재해상보험주식회사,18.87,E,순사업비율_자동차
201909,1101110016728,0010630,흥국화재해상보험주식회사,20.03,F,순사업비율_일반
201909,1101110016728,0010630,흥국화재해상보험주식회사,23.94,G,순사업비율_장기
201909,1101110016728,0010630,흥국화재해상보험주식회사,23.61,H,순사업비율_합계
201909,1101110016728,0010630,흥국화재해상보험주식회사,117.1,I,합산비율_자동차
201909,1101110016728,0010630,흥국화재해상보험주식회사,91.9,J,합산비율_일반
201909,1101110016728,0010630,흥국화재해상보험주식회사,113.39,K,합산비율_장기
201909,1101110016728,0010630,흥국화재해상보험주식회사,112.88,L,합산비율_합계
201909,1101810031646,0010649,제너럴재보험주식회사 서울지점,0.0,A,경과손해율_자동차
201909,1101810031646,0010649,제너럴재보험주식회사 서울지점,77.11,B,경과손해율_일반
201909,1101810031646,0010649,제너럴재보험주식회사 서울지점,85.37,C,경과손해율_장기
201909,1101810031646,0010649,제너럴재보험주식회사 서울지점,64.69,D,경과손해율_합계
201909,1101810031646,0010649,제너럴재보험주식회사 서울지점,0.0,E,순사업비율_자동차
201909,1101810031646,0010649,제너럴재보험주식회사 서울지점,6.26,F,순사업비율_일반
201909,1101810031646,0010649,제너럴재보험주식회사 서울지점,5.95,G,순사업비율_장기
201909,1101810031646,0010649,제너럴재보험주식회사 서울지점,1.54,H,순사업비율_합계
201909,1101810031646,0010649,제너럴재보험주식회사 서울지점,0.0,I,합산비율_자동차
201909,1101810031646,0010649,제너럴재보험주식회사 서울지점,83.37,J,합산비율_일반
201909,1101810031646,0010649,제너럴재보험주식회사 서울지점,91.31,K,합산비율_장기
201909,1101810031646,0010649,제너럴재보험주식회사 서울지점,66.23,L,합산비율_합계
201909,1101810031894,0010650,퍼스트어메리칸권원보험(주)한국지점,0.0,A,경과손해율_자동차
201909,1101810031894,0010650,퍼스트어메리칸권원보험(주)한국지점,15.76,B,경과손해율_일반
201909,1101810031894,0010650,퍼스트어메리칸권원보험(주)한국지점,0.0,C,경과손해율_장기
201909,1101810059599,0016602,스위스리 아시아 피티이 엘티디 한국지점,57.78,A,경과손해율_자동차
201909,1101810059599,0016602,스위스리 아시아 피티이 엘티디 한국지점,76.39,B,경과손해율_일반
201909,1101810059599,0016602,스위스리 아시아 피티이 엘티디 한국지점,64.13,C,경과손해율_장기
201909,1101810059599,0016602,스위스리 아시아 피티이 엘티디 한국지점,70.26,D,경과손해율_합계
201909,1101810059599,0016602,스위스리 아시아 피티이 엘티디 한국지점,24.15,E,순사업비율_자동차
201909,1101810059599,0016602,스위스리 아시아 피티이 엘티디 한국지점,20.64,F,순사업비율_일반
201909,1101810059599,0016602,스위스리 아시아 피티이 엘티디 한국지점,15.41,G,순사업비율_장기
201909,1101810059599,0016602,스위스리 아시아 피티이 엘티디 한국지점,20.03,H,순사업비율_합계
201909,1101810059599,0016602,스위스리 아시아 피티이 엘티디 한국지점,81.94,I,합산비율_자동차
201909,1101810059599,0016602,스위스리 아시아 피티이 엘티디 한국지점,97.03,J,합산비율_일반
201909,1101810059599,0016602,스위스리 아시아 피티이 엘티디 한국지점,79.54,K,합산비율_장기
201909,1101810059599,0016602,스위스리 아시아 피티이 엘티디 한국지점,90.29,L,합산비율_합계
201909,,050200S,손해보험,89.4,A,경과손해율_자동차
201909,,050200S,손해보험,71.29,B,경과손해율_일반
201909,,050200S,손해보험,84.65,C,경과손해율_장기
201909,,050200S,손해보험,83.91,D,경과손해율_합계
201909,,050200S,손해보험,17.56,E,순사업비율_자동차
201909,,050200S,손해보험,23.02,F,순사업비율_일반
201909,,050200S,손해보험,23.17,G,순사업비율_장기
201909,,050200S,손해보험,22.04,H,순사업비율_합계
201909,,050200S,손해보험,106.96,I,합산비율_자동차
201909,,050200S,손해보험,94.32,J,합산비율_일반
201909,,050200S,손해보험,107.82,K,합산비율_장기
201909,,050200S,손해보험,105.95,L,합산비율_합계
201909,,050212S,국내손보사,94.85,J,합산비율_일반
201909,,050212S,국내손보사,107.99,K,합산비율_장기
201909,,050212S,국내손보사,106.32,L,합산비율_합계
201912,1101110035893,0010634,현대해상화재보험주식회사,91.6,A,경과손해율_자동차
201912,1101110035893,0010634,현대해상화재보험주식회사,66.48,B,경과손해율_일반
201912,1101110035893,0010634,현대해상화재보험주식회사,86.81,C,경과손해율_장기
201912,1101110035893,0010634,현대해상화재보험주식회사,87.25,D,경과손해율_합계
201912,1101110035893,0010634,현대해상화재보험주식회사,18.44,E,순사업비율_자동차
201912,1101110035893,0010634,현대해상화재보험주식회사,18.0,F,순사업비율_일반
201912,1101110035893,0010634,현대해상화재보험주식회사,22.61,G,순사업비율_장기
201912,1101110035893,0010634,현대해상화재보험주식회사,21.34,H,순사업비율_합계
201912,1101110035893,0010634,현대해상화재보험주식회사,110.04,I,합산비율_자동차
201912,1101110035893,0010634,현대해상화재보험주식회사,84.48,J,합산비율_일반
201912,1101110035893,0010634,현대해상화재보험주식회사,109.42,K,합산비율_장기
201912,1101110035893,0010634,현대해상화재보험주식회사,108.59,L,합산비율_합계
201912,1101110017859,0010635,주식회사KB손해보험,92.0,A,경과손해율_자동차
201912,1101110017859,0010635,주식회사KB손해보험,75.63,B,경과손해율_일반
201912,1101110017859,0010635,주식회사KB손해보험,85.04,C,경과손해율_장기
201912,1101110017859,0010635,주식회사KB손해보험,85.98,D,경과손해율_합계
201912,1101110017859,0010635,주식회사KB손해보험,20.08,E,순사업비율_자동차
201912,1101110017859,0010635,주식회사KB손해보험,24.44,F,순사업비율_일반
201912,1101110017859,0010635,주식회사KB손해보험,22.28,G,순사업비율_장기
201912,1101110017859,0010635,주식회사KB손해보험,22.0,H,순사업비율_합계
201912,1101110017859,0010635,주식회사KB손해보험,112.08,I,합산비율_자동차
201912,1101110017859,0010635,주식회사KB손해보험,100.07,J,합산비율_일반
201912,1101110017859,0010635,주식회사KB손해보험,107.32,K,합산비율_장기
201912,1101110017859,0010635,주식회사KB손해보험,107.98,L,합산비율_합계
201912,1101110095285,0010636,DB손해보험주식회사,91.6,A,경과손해율_자동차
201912,1101110095285,0010636,DB손해보험주식회사,69.84,B,경과손해율_일반
201912,1101110095285,0010636,DB손해보험주식회사,85.53,C,경과손해율_장기
201912,1101110095285,0010636,DB손해보험주식회사,86.23,D,경과손해율_합계
201912,1101110095285,0010636,DB손해보험주식회사,17.03,E,순사업비율_자동차
201912,1101110095285,0010636,DB손해보험주식회사,25.83,F,순사업비율_일반
201912,1101110095285,0010636,DB손해보험주식회사,21.98,G,순사업비율_장기
201912,1101110095285,0010636,DB손해보험주식회사,20.94,H,순사업비율_합계
201912,1101110095285,0010636,DB손해보험주식회사,108.63,I,합산비율_자동차
201912,1101110095285,0010636,DB손해보험주식회사,95.67,J,합산비율_일반
201912,1101110095285,0010636,DB손해보험주식회사,107.51,K,합산비율_장기
201912,1101110095285,0010636,DB손해보험주식회사,107.17,L,합산비율_합계
201909,1101810031894,0010650,퍼스트어메리칸권원보험(주)한국지점,15.76,D,경과손해율_합계
201909,1101810031894,0010650,퍼스트어메리칸권원보험(주)한국지점,0.0,E,순사업비율_자동차
201909,1101810031894,0010650,퍼스트어메리칸권원보험(주)한국지점,85.63,F,순사업비율_일반
201909,1101810031894,0010650,퍼스트어메리칸권원보험(주)한국지점,0.0,G,순사업비율_장기
201909,1101110005078,0010633,삼성화재해상보험주식회사,88.13,A,경과손해율_자동차
201909,1101110005078,0010633,삼성화재해상보험주식회사,75.98,B,경과손해율_일반
201909,1101110005078,0010633,삼성화재해상보험주식회사,82.63,C,경과손해율_장기
201909,1101110005078,0010633,삼성화재해상보험주식회사,83.38,D,경과손해율_합계
201909,1101110005078,0010633,삼성화재해상보험주식회사,16.67,E,순사업비율_자동차
201909,1101110005078,0010633,삼성화재해상보험주식회사,19.67,F,순사업비율_일반
201909,1101110005078,0010633,삼성화재해상보험주식회사,22.68,G,순사업비율_장기
201909,1101110005078,0010633,삼성화재해상보험주식회사,21.0,H,순사업비율_합계
201909,1101110005078,0010633,삼성화재해상보험주식회사,104.8,I,합산비율_자동차
201909,1101110005078,0010633,삼성화재해상보험주식회사,95.65,J,합산비율_일반
201909,1101110005078,0010633,삼성화재해상보험주식회사,105.32,K,합산비율_장기
201909,1101110005078,0010633,삼성화재해상보험주식회사,104.38,L,합산비율_합계
201909,1101810031894,0010650,퍼스트어메리칸권원보험(주)한국지점,85.63,H,순사업비율_합계
201909,1101810031894,0010650,퍼스트어메리칸권원보험(주)한국지점,0.0,I,합산비율_자동차
201909,1101810031894,0010650,퍼스트어메리칸권원보험(주)한국지점,101.39,J,합산비율_일반
201909,1101810031894,0010650,퍼스트어메리칸권원보험(주)한국지점,0.0,K,합산비율_장기
201909,1101810031894,0010650,퍼스트어메리칸권원보험(주)한국지점,101.39,L,합산비율_합계
201909,1101810056553,0014077,퍼시픽라이프리리미티드 한국지점,0.0,A,경과손해율_자동차
201909,1101810056553,0014077,퍼시픽라이프리리미티드 한국지점,79.99,B,경과손해율_일반
201909,1101810056553,0014077,퍼시픽라이프리리미티드 한국지점,99.91,C,경과손해율_장기
201909,1101810056553,0014077,퍼시픽라이프리리미티드 한국지점,92.07,D,경과손해율_합계
201909,1101810056553,0014077,퍼시픽라이프리리미티드 한국지점,0.0,E,순사업비율_자동차
201909,1101810056553,0014077,퍼시픽라이프리리미티드 한국지점,25.12,F,순사업비율_일반
201909,1101810056553,0014077,퍼시픽라이프리리미티드 한국지점,24.68,G,순사업비율_장기
201909,1101810056553,0014077,퍼시픽라이프리리미티드 한국지점,24.85,H,순사업비율_합계
201909,1101810056553,0014077,퍼시픽라이프리리미티드 한국지점,0.0,I,합산비율_자동차
201909,1101810056553,0014077,퍼시픽라이프리리미티드 한국지점,105.11,J,합산비율_일반
201909,1101810056553,0014077,퍼시픽라이프리리미티드 한국지점,124.59,K,합산비율_장기
201909,1101810056553,0014077,퍼시픽라이프리리미티드 한국지점,116.92,L,합산비율_합계
201909,1101110013328,0010626,메리츠화재해상보험주식회사,85.6,A,경과손해율_자동차
201909,1101110013328,0010626,메리츠화재해상보험주식회사,76.39,B,경과손해율_일반
201909,1101110013328,0010626,메리츠화재해상보험주식회사,79.52,C,경과손해율_장기
201909,1101110013328,0010626,메리츠화재해상보험주식회사,79.95,D,경과손해율_합계
201909,1101110013328,0010626,메리츠화재해상보험주식회사,16.27,E,순사업비율_자동차
201909,1101110013328,0010626,메리츠화재해상보험주식회사,18.1,F,순사업비율_일반
201909,1101110013328,0010626,메리츠화재해상보험주식회사,31.83,G,순사업비율_장기
201909,1101110013328,0010626,메리츠화재해상보험주식회사,29.81,H,순사업비율_합계
201909,1101110013328,0010626,메리츠화재해상보험주식회사,101.87,I,합산비율_자동차
201909,1101110013328,0010626,메리츠화재해상보험주식회사,94.49,J,합산비율_일반
201909,1101110013328,0010626,메리츠화재해상보험주식회사,111.35,K,합산비율_장기
201909,1101110013328,0010626,메리츠화재해상보험주식회사,109.76,L,합산비율_합계
201909,1101810035945,0011334,동경해상일동화재보험(주)서울지점,0.0,A,경과손해율_자동차
201909,1101810035945,0011334,동경해상일동화재보험(주)서울지점,29.29,B,경과손해율_일반
201909,1101810035945,0011334,동경해상일동화재보험(주)서울지점,0.0,C,경과손해율_장기
201909,1101810035945,0011334,동경해상일동화재보험(주)서울지점,29.29,D,경과손해율_합계
201909,1101810035945,0011334,동경해상일동화재보험(주)서울지점,0.0,E,순사업비율_자동차
201909,1101810035945,0011334,동경해상일동화재보험(주)서울지점,31.44,F,순사업비율_일반
201909,1101810035945,0011334,동경해상일동화재보험(주)서울지점,0.0,G,순사업비율_장기
201909,1101810035945,0011334,동경해상일동화재보험(주)서울지점,31.44,H,순사업비율_합계
201909,1101810035945,0011334,동경해상일동화재보험(주)서울지점,0.0,I,합산비율_자동차
201909,1101810035945,0011334,동경해상일동화재보험(주)서울지점,60.72,J,합산비율_일반
201909,1101810035945,0011334,동경해상일동화재보험(주)서울지점,0.0,K,합산비율_장기
201909,1101810035945,0011334,동경해상일동화재보험(주)서울지점,60.72,L,합산비율_합계
201909,1101810050381,0013335,아시아캐피탈리인슈어런스그룹피티이리미티드한국지점,9.48,A,경과손해율_자동차
201909,1101810050381,0013335,아시아캐피탈리인슈어런스그룹피티이리미티드한국지점,67.49,B,경과손해율_일반
201909,1101810050381,0013335,아시아캐피탈리인슈어런스그룹피티이리미티드한국지점,0.0,C,경과손해율_장기
201909,1101810050381,0013335,아시아캐피탈리인슈어런스그룹피티이리미티드한국지점,65.98,D,경과손해율_합계
201909,1101810050381,0013335,아시아캐피탈리인슈어런스그룹피티이리미티드한국지점,18.14,E,순사업비율_자동차
201909,1101810050381,0013335,아시아캐피탈리인슈어런스그룹피티이리미티드한국지점,25.35,F,순사업비율_일반
201909,1101810050381,0013335,아시아캐피탈리인슈어런스그룹피티이리미티드한국지점,0.0,G,순사업비율_장기
201909,1101810050381,0013335,아시아캐피탈리인슈어런스그룹피티이리미티드한국지점,25.09,H,순사업비율_합계
201909,1101810050381,0013335,아시아캐피탈리인슈어런스그룹피티이리미티드한국지점,27.63,I,합산비율_자동차
201909,1101810050381,0013335,아시아캐피탈리인슈어런스그룹피티이리미티드한국지점,92.84,J,합산비율_일반
201909,1101810050381,0013335,아시아캐피탈리인슈어런스그룹피티이리미티드한국지점,0.0,K,합산비율_장기
201909,1101810050381,0013335,아시아캐피탈리인슈어런스그룹피티이리미티드한국지점,91.07,L,합산비율_합계
201909,,050212S,국내손보사,89.4,A,경과손해율_자동차
201909,,050212S,국내손보사,72.07,B,경과손해율_일반
201909,,050212S,국내손보사,85.1,C,경과손해율_장기
201909,,050212S,국내손보사,84.47,D,경과손해율_합계
201909,,050212S,국내손보사,17.69,E,순사업비율_자동차
201909,,050212S,국내손보사,22.78,F,순사업비율_일반
201909,,050212S,국내손보사,22.9,G,순사업비율_장기
201909,,050212S,국내손보사,21.86,H,순사업비율_합계
201909,,050212S,국내손보사,107.09,I,합산비율_자동차
201812,1101110099774,0010637,서울보증보험주식회사,78.25,A,경과손해율_자동차
201812,1101110099774,0010637,서울보증보험주식회사,52.46,B,경과손해율_일반
201812,1101110099774,0010637,서울보증보험주식회사,98.93,C,경과손해율_장기
201812,1101110099774,0010637,서울보증보험주식회사,53.3,D,경과손해율_합계
201812,1101110099774,0010637,서울보증보험주식회사,15.09,E,순사업비율_자동차
201812,1101110099774,0010637,서울보증보험주식회사,20.5,F,순사업비율_일반
201812,1101110099774,0010637,서울보증보험주식회사,0.0,G,순사업비율_장기
201812,1101110099774,0010637,서울보증보험주식회사,20.2,H,순사업비율_합계
201812,1101110099774,0010637,서울보증보험주식회사,93.34,I,합산비율_자동차
201812,1101110099774,0010637,서울보증보험주식회사,72.97,J,합산비율_일반
201812,1101110099774,0010637,서울보증보험주식회사,98.93,K,합산비율_장기
201812,1101110099774,0010637,서울보증보험주식회사,73.5,L,합산비율_합계
201812,1101110226533,0010638,코리안리재보험주식회사,80.12,A,경과손해율_자동차
201812,1101110226533,0010638,코리안리재보험주식회사,76.56,B,경과손해율_일반
201812,1101110226533,0010638,코리안리재보험주식회사,98.43,C,경과손해율_장기
201812,1101110226533,0010638,코리안리재보험주식회사,83.71,D,경과손해율_합계
201812,1101110226533,0010638,코리안리재보험주식회사,19.17,E,순사업비율_자동차
201812,1101110226533,0010638,코리안리재보험주식회사,25.42,F,순사업비율_일반
201812,1101110226533,0010638,코리안리재보험주식회사,1.91,G,순사업비율_장기
201812,1101110226533,0010638,코리안리재보험주식회사,17.33,H,순사업비율_합계
201812,1101110226533,0010638,코리안리재보험주식회사,99.3,I,합산비율_자동차
201812,1101110226533,0010638,코리안리재보험주식회사,101.98,J,합산비율_일반
201812,1101110226533,0010638,코리안리재보험주식회사,100.34,K,합산비율_장기
201812,1101110226533,0010638,코리안리재보험주식회사,101.03,L,합산비율_합계
201812,1101810007423,0010641,에이스아메리칸화재해상보험주식회사,0.0,A,경과손해율_자동차
201812,1101810007423,0010641,에이스아메리칸화재해상보험주식회사,44.25,B,경과손해율_일반
201812,1101810007423,0010641,에이스아메리칸화재해상보험주식회사,39.74,C,경과손해율_장기
201812,1101810007423,0010641,에이스아메리칸화재해상보험주식회사,41.08,D,경과손해율_합계
201812,1101810007423,0010641,에이스아메리칸화재해상보험주식회사,0.0,E,순사업비율_자동차
201812,1101810007423,0010641,에이스아메리칸화재해상보험주식회사,43.53,F,순사업비율_일반
201812,1101810007423,0010641,에이스아메리칸화재해상보험주식회사,44.4,G,순사업비율_장기
201812,1101810007423,0010641,에이스아메리칸화재해상보험주식회사,44.14,H,순사업비율_합계
201812,1101810007423,0010641,에이스아메리칸화재해상보험주식회사,0.0,I,합산비율_자동차
201812,1101810007423,0010641,에이스아메리칸화재해상보험주식회사,87.78,J,합산비율_일반
201812,1101810007423,0010641,에이스아메리칸화재해상보험주식회사,84.15,K,합산비율_장기
201812,1101810007423,0010641,에이스아메리칸화재해상보험주식회사,85.23,L,합산비율_합계
201812,1101810031646,0010649,제너럴재보험주식회사 서울지점,0.0,A,경과손해율_자동차
201812,1101810031646,0010649,제너럴재보험주식회사 서울지점,60.46,B,경과손해율_일반
201812,1101810031646,0010649,제너럴재보험주식회사 서울지점,78.18,C,경과손해율_장기
201812,1101810031646,0010649,제너럴재보험주식회사 서울지점,76.42,D,경과손해율_합계
201812,1101810031646,0010649,제너럴재보험주식회사 서울지점,0.0,E,순사업비율_자동차
201812,1101810031646,0010649,제너럴재보험주식회사 서울지점,24.13,F,순사업비율_일반
201812,1101810031646,0010649,제너럴재보험주식회사 서울지점,13.66,G,순사업비율_장기
201812,1101810031646,0010649,제너럴재보험주식회사 서울지점,23.04,H,순사업비율_합계
201812,1101810031646,0010649,제너럴재보험주식회사 서울지점,0.0,I,합산비율_자동차
201812,1101810031646,0010649,제너럴재보험주식회사 서울지점,84.58,J,합산비율_일반
201812,1101810031646,0010649,제너럴재보험주식회사 서울지점,91.84,K,합산비율_장기
201812,1101810031646,0010649,제너럴재보험주식회사 서울지점,99.45,L,합산비율_합계
201812,1101111872236,0010653,악사손해보험주식회사,87.33,A,경과손해율_자동차
201812,1101111872236,0010653,악사손해보험주식회사,34.81,B,경과손해율_일반
201812,1101111872236,0010653,악사손해보험주식회사,62.62,C,경과손해율_장기
201812,1101111872236,0010653,악사손해보험주식회사,79.58,D,경과손해율_합계
201812,1101111872236,0010653,악사손해보험주식회사,12.06,E,순사업비율_자동차
201812,1101111872236,0010653,악사손해보험주식회사,40.57,F,순사업비율_일반
201812,1101111872236,0010653,악사손해보험주식회사,70.89,G,순사업비율_장기
201812,1101111872236,0010653,악사손해보험주식회사,20.48,H,순사업비율_합계
201812,1101111872236,0010653,악사손해보험주식회사,99.38,I,합산비율_자동차
201812,1101111872236,0010653,악사손해보험주식회사,75.38,J,합산비율_일반
201812,1101111872236,0010653,악사손해보험주식회사,133.51,K,합산비율_장기
201812,1101111872236,0010653,악사손해보험주식회사,100.06,L,합산비율_합계
201812,1101113694183,0012243,다스법률비용보험주식회사,0.0,A,경과손해율_자동차
201812,1101113694183,0012243,다스법률비용보험주식회사,-495.93,B,경과손해율_일반
201812,1101113694183,0012243,다스법률비용보험주식회사,0.0,C,경과손해율_장기
201812,1101113694183,0012243,다스법률비용보험주식회사,-495.93,D,경과손해율_합계
201812,1101113694183,0012243,다스법률비용보험주식회사,0.0,E,순사업비율_자동차
201812,1101113694183,0012243,다스법률비용보험주식회사,9302.0,F,순사업비율_일반
201812,1101113694183,0012243,다스법률비용보험주식회사,0.0,G,순사업비율_장기
201812,1101113694183,0012243,다스법률비용보험주식회사,9302.0,H,순사업비율_합계
201812,1101113694183,0012243,다스법률비용보험주식회사,0.0,I,합산비율_자동차
201812,1101113694183,0012243,다스법률비용보험주식회사,8806.08,J,합산비율_일반
201812,1101113694183,0012243,다스법률비용보험주식회사,0.0,K,합산비율_장기
201812,1101113694183,0012243,다스법률비용보험주식회사,8806.08,L,합산비율_합계
201812,1101810056553,0014077,퍼시픽라이프리리미티드 한국지점,0.0,A,경과손해율_자동차
201812,1101810056553,0014077,퍼시픽라이프리리미티드 한국지점,63.82,B,경과손해율_일반
201812,1101810056553,0014077,퍼시픽라이프리리미티드 한국지점,88.37,C,경과손해율_장기
201812,1101810056553,0014077,퍼시픽라이프리리미티드 한국지점,78.27,D,경과손해율_합계
201812,1101810056553,0014077,퍼시픽라이프리리미티드 한국지점,0.0,E,순사업비율_자동차
201812,1101810056553,0014077,퍼시픽라이프리리미티드 한국지점,27.4,F,순사업비율_일반
201812,1101810056553,0014077,퍼시픽라이프리리미티드 한국지점,17.83,G,순사업비율_장기
201812,1101810056553,0014077,퍼시픽라이프리리미티드 한국지점,21.77,H,순사업비율_합계
201812,1101810056553,0014077,퍼시픽라이프리리미티드 한국지점,0.0,I,합산비율_자동차
201812,1101810056553,0014077,퍼시픽라이프리리미티드 한국지점,91.22,J,합산비율_일반
201812,1101810056553,0014077,퍼시픽라이프리리미티드 한국지점,106.2,K,합산비율_장기
201812,1101810056553,0014077,퍼시픽라이프리리미티드 한국지점,100.04,L,합산비율_합계
201812,1101810057965,0015326,알리안츠글로벌코퍼레이트앤스페셜티에스이 한국지점,0.0,A,경과손해율_자동차
201812,1101810057965,0015326,알리안츠글로벌코퍼레이트앤스페셜티에스이 한국지점,24.17,B,경과손해율_일반
201812,1101810057965,0015326,알리안츠글로벌코퍼레이트앤스페셜티에스이 한국지점,0.0,C,경과손해율_장기
201812,1101810057965,0015326,알리안츠글로벌코퍼레이트앤스페셜티에스이 한국지점,24.17,D,경과손해율_합계
201812,1101810057965,0015326,알리안츠글로벌코퍼레이트앤스페셜티에스이 한국지점,0.0,E,순사업비율_자동차
201812,1101810057965,0015326,알리안츠글로벌코퍼레이트앤스페셜티에스이 한국지점,42.5,F,순사업비율_일반
201812,1101810057965,0015326,알리안츠글로벌코퍼레이트앤스페셜티에스이 한국지점,0.0,G,순사업비율_장기
201812,1101810057965,0015326,알리안츠글로벌코퍼레이트앤스페셜티에스이 한국지점,42.5,H,순사업비율_합계
201812,1101810057965,0015326,알리안츠글로벌코퍼레이트앤스페셜티에스이 한국지점,0.0,I,합산비율_자동차
201812,1101810057965,0015326,알리안츠글로벌코퍼레이트앤스페셜티에스이 한국지점,66.67,J,합산비율_일반
201812,1101810057965,0015326,알리안츠글로벌코퍼레이트앤스페셜티에스이 한국지점,0.0,K,합산비율_장기
201812,1101810057965,0015326,알리안츠글로벌코퍼레이트앤스페셜티에스이 한국지점,66.67,L,합산비율_합계
201903,1101810039426,0011525,알지에이 리인슈어런스 컴파니 한국지점,0.0,A,경과손해율_자동차
201903,1101810039426,0011525,알지에이 리인슈어런스 컴파니 한국지점,205.9,B,경과손해율_일반
201903,1101810039426,0011525,알지에이 리인슈어런스 컴파니 한국지점,46.63,C,경과손해율_장기
201903,1101810039426,0011525,알지에이 리인슈어런스 컴파니 한국지점,55.81,D,경과손해율_합계
201903,1101810039426,0011525,알지에이 리인슈어런스 컴파니 한국지점,0.0,E,순사업비율_자동차
201903,1101810039426,0011525,알지에이 리인슈어런스 컴파니 한국지점,1211.89,F,순사업비율_일반
201903,1101810039426,0011525,알지에이 리인슈어런스 컴파니 한국지점,31.2,G,순사업비율_장기
201903,1101810039426,0011525,알지에이 리인슈어런스 컴파니 한국지점,121.0,H,순사업비율_합계
201903,1101810039426,0011525,알지에이 리인슈어런스 컴파니 한국지점,0.0,I,합산비율_자동차
201903,1101810039426,0011525,알지에이 리인슈어런스 컴파니 한국지점,1417.79,J,합산비율_일반
201903,1101810039426,0011525,알지에이 리인슈어런스 컴파니 한국지점,77.82,K,합산비율_장기
201903,1101810039426,0011525,알지에이 리인슈어런스 컴파니 한국지점,176.81,L,합산비율_합계
201903,1101810046041,0011952,하노버재보험(주) 한국지점,0.0,A,경과손해율_자동차
